OSD.flyTime [s],CUSTOM.updateTime,OSD.latitude,OSD.longitude,OSD.altitude [m],OSD.speed [m/s],OSD.vSpeed [m/s],OSD.heading,BATTERY.chargeLevel [%],BATTERY.temperature [°C],OSD.flycState
1518,2024-01-15T10:25:18Z,51.5091,-0.1276335,48.86,5.16,-0.025,100,99.4,38.7,AutoFlight
1519,2024-01-15T10:25:19Z,51.5091167,-0.1276171,50.65,5.29,-0.036,100,99.4,40.2,AutoFlight
1520,2024-01-15T10:25:20Z,51.5091333,-0.1276008,50.47,4.73,0.028,100,99.4,39.9,AutoFlight
1521,2024-01-15T10:25:21Z,51.50915,-0.1275844,49.33,4.69,0.041,100,99.4,40.9,AutoFlight
1522,2024-01-15T10:25:22Z,51.5091667,-0.1275682,49.97,5.06,-0.105,100,99.4,39.6,AutoFlight
1523,2024-01-15T10:25:23Z,51.5091833,-0.127552,49.84,4.89,-0.066,100,99.4,39.7,AutoFlight
1524,2024-01-15T10:25:24Z,51.5092,-0.1275359,49.55,5.37,0.205,100,99.4,39.4,AutoFlight
1525,2024-01-15T10:25:25Z,51.5092167,-0.1275199,49.71,5.13,0.058,100,99.4,39.4,AutoFlight
1526,2024-01-15T10:25:26Z,51.5092333,-0.1275039,49.54,5.18,-0.164,100,99.4,40.9,AutoFlight
1527,2024-01-15T10:25:27Z,51.50925,-0.127488,50.24,4.91,-0.015,100,99.4,39.2,AutoFlight
1528,2024-01-15T10:25:28Z,51.5092667,-0.1274722,51.44,4.97,-0.044,100,99.4,40.6,AutoFlight
1529,2024-01-15T10:25:29Z,51.5092833,-0.1274565,50.83,4.94,0.044,100,99.4,39.6,AutoFlight
1530,2024-01-15T10:25:30Z,51.5093,-0.1274409,49.71,4.93,0.03,100,99.4,40.3,AutoFlight
1531,2024-01-15T10:25:31Z,51.5093167,-0.1274254,51.58,4.35,0.232,100,99.4,40.2,AutoFlight
1532,2024-01-15T10:25:32Z,51.5093333,-0.12741,50.01,4.87,-0.187,100,99.4,40.3,AutoFlight
1533,2024-01-15T10:25:33Z,51.50935,-0.1273947,49.12,5.2,-0.041,100,99.4,38.9,AutoFlight
1534,2024-01-15T10:25:34Z,51.5093667,-0.1273796,50.33,5.15,-0.094,100,99.4,40.2,AutoFlight
1535,2024-01-15T10:25:35Z,51.5093833,-0.1273645,51.44,5.15,0.043,100,99.4,39.4,AutoFlight
1536,2024-01-15T10:25:36Z,51.5094,-0.1273496,49.17,4.88,0.007,100,99.4,39.7,AutoFlight
1537,2024-01-15T10:25:37Z,51.5094167,-0.1273347,49.84,5.75,0.057,100,99.4,39.2,AutoFlight
1538,2024-01-15T10:25:38Z,51.5094333,-0.1273201,49.04,4.48,-0.101,100,99.4,40.0,AutoFlight
1539,2024-01-15T10:25:39Z,51.50945,-0.1273055,49.77,4.79,0.059,100,99.4,40.0,AutoFlight
1540,2024-01-15T10:25:40Z,51.5094667,-0.1272911,50.3,5.0,-0.004,100,99.4,39.0,AutoFlight
1541,2024-01-15T10:25:41Z,51.5094833,-0.1272768,48.52,4.76,-0.079,100,99.4,39.3,AutoFlight
1542,2024-01-15T10:25:42Z,51.5095,-0.1272627,49.86,4.86,-0.13,100,99.4,39.7,AutoFlight
1543,2024-01-15T10:25:43Z,51.5095167,-0.1272487,50.27,4.85,0.082,100,99.4,39.9,AutoFlight
1544,2024-01-15T10:25:44Z,51.5095333,-0.1272349,50.31,4.89,0.041,100,99.4,40.0,AutoFlight
1545,2024-01-15T10:25:45Z,51.50955,-0.1272212,48.46,5.32,-0.051,100,99.4,40.0,AutoFlight
1546,2024-01-15T10:25:46Z,51.5095667,-0.1272077,48.15,4.87,-0.17,100,99.4,39.6,AutoFlight
1547,2024-01-15T10:25:47Z,51.5095833,-0.1271943,50.15,5.12,0.002,100,99.4,39.1,AutoFlight
1548,2024-01-15T10:25:48Z,51.5096,-0.1271812,51.04,4.6,-0.034,100,99.4,39.3,AutoFlight
1549,2024-01-15T10:25:49Z,51.5096167,-0.1271682,49.52,4.58,0.109,100,99.4,40.1,AutoFlight
1550,2024-01-15T10:25:50Z,51.5096333,-0.1271553,50.06,4.96,-0.096,100,99.4,39.6,AutoFlight
1551,2024-01-15T10:25:51Z,51.50965,-0.1271427,49.27,5.03,0.039,100,99.4,39.5,AutoFlight
1552,2024-01-15T10:25:52Z,51.5096667,-0.1271302,50.32,5.18,0.08,100,99.4,40.7,AutoFlight
1553,2024-01-15T10:25:53Z,51.5096833,-0.1271179,48.86,4.63,-0.122,100,99.4,39.6,AutoFlight
1554,2024-01-15T10:25:54Z,51.5097,-0.1271058,48.72,4.84,0.084,100,99.4,40.0,AutoFlight
1555,2024-01-15T10:25:55Z,51.5097167,-0.1270939,51.31,5.26,0.101,100,99.4,39.4,AutoFlight
1556,2024-01-15T10:25:56Z,51.5097333,-0.1270822,49.71,5.26,0.086,100,99.4,38.7,AutoFlight
1557,2024-01-15T10:25:57Z,51.50975,-0.1270707,48.89,4.71,-0.086,100,99.4,40.3,AutoFlight
1558,2024-01-15T10:25:58Z,51.5097667,-0.1270594,51.44,5.1,0.034,100,99.4,40.6,AutoFlight
1559,2024-01-15T10:25:59Z,51.5097833,-0.1270483,50.36,5.17,0.037,100,99.4,39.8,AutoFlight
1560,2024-01-15T10:26:00Z,51.51,-0.1270374,51.08,5.22,0.009,105,99.4,39.4,AutoFlight
1561,2024-01-15T10:26:01Z,51.5099833,-0.1270268,50.21,4.5,0.046,105,99.4,39.7,AutoFlight
1562,2024-01-15T10:26:02Z,51.5099667,-0.1270163,50.26,4.65,0.047,105,99.4,39.7,AutoFlight
1563,2024-01-15T10:26:03Z,51.50995,-0.1270061,49.99,5.11,-0.083,105,99.4,38.9,AutoFlight
1564,2024-01-15T10:26:04Z,51.5099333,-0.126996,50.36,4.34,0.06,105,99.4,40.7,AutoFlight
1565,2024-01-15T10:26:05Z,51.5099167,-0.1269862,50.3,5.26,0.163,105,99.4,40.1,AutoFlight
1566,2024-01-15T10:26:06Z,51.5099,-0.1269767,51.82,4.74,-0.034,105,99.4,39.9,AutoFlight
1567,2024-01-15T10:26:07Z,51.5098833,-0.1269673,48.71,5.0,0.007,105,99.4,40.3,AutoFlight
1568,2024-01-15T10:26:08Z,51.5098667,-0.1269582,50.85,5.23,0.07,105,99.4,39.6,AutoFlight
1569,2024-01-15T10:26:09Z,51.50985,-0.1269493,50.23,5.23,0.101,105,99.4,39.3,AutoFlight
1570,2024-01-15T10:26:10Z,51.5098333,-0.1269407,50.36,4.98,0.027,105,99.4,40.2,AutoFlight
1571,2024-01-15T10:26:11Z,51.5098167,-0.1269323,49.8,4.72,-0.091,105,99.4,39.3,AutoFlight
1572,2024-01-15T10:26:12Z,51.5098,-0.1269241,50.49,4.95,-0.06,105,99.4,40.0,AutoFlight
1573,2024-01-15T10:26:13Z,51.5097833,-0.1269162,50.13,5.21,0.219,105,99.4,40.5,AutoFlight
1574,2024-01-15T10:26:14Z,51.5097667,-0.1269085,50.28,5.1,0.111,105,99.4,40.2,AutoFlight
1575,2024-01-15T10:26:15Z,51.50975,-0.1269011,49.71,4.63,0.086,105,99.4,39.7,AutoFlight
1576,2024-01-15T10:26:16Z,51.5097333,-0.1268939,50.49,5.16,-0.07,105,99.4,39.3,AutoFlight
1577,2024-01-15T10:26:17Z,51.5097167,-0.126887,50.86,4.95,-0.078,105,99.4,39.4,AutoFlight
1578,2024-01-15T10:26:18Z,51.5097,-0.1268803,50.32,4.85,0.174,105,99.4,40.0,AutoFlight
1579,2024-01-15T10:26:19Z,51.5096833,-0.1268739,48.81,5.07,0.157,105,99.4,41.2,AutoFlight
1580,2024-01-15T10:26:20Z,51.5096667,-0.1268677,49.62,5.01,-0.136,105,99.4,39.9,AutoFlight
1581,2024-01-15T10:26:21Z,51.50965,-0.1268618,50.38,5.08,-0.108,105,99.4,40.0,AutoFlight
1582,2024-01-15T10:26:22Z,51.5096333,-0.1268562,51.46,5.41,0.036,105,99.4,39.5,AutoFlight
1583,2024-01-15T10:26:23Z,51.5096167,-0.1268508,50.72,4.96,-0.253,105,99.4,38.7,AutoFlight
1584,2024-01-15T10:26:24Z,51.5096,-0.1268457,51.09,5.4,-0.013,105,99.4,39.2,AutoFlight
1585,2024-01-15T10:26:25Z,51.5095833,-0.1268409,49.76,4.61,-0.025,105,99.4,40.4,AutoFlight
1586,2024-01-15T10:26:26Z,51.5095667,-0.1268363,49.5,4.76,-0.134,105,99.4,39.7,AutoFlight
1587,2024-01-15T10:26:27Z,51.50955,-0.126832,49.24,5.2,-0.031,105,99.4,40.4,AutoFlight
1588,2024-01-15T10:26:28Z,51.5095333,-0.1268279,50.47,5.14,-0.141,105,99.4,39.6,AutoFlight
1589,2024-01-15T10:26:29Z,51.5095167,-0.1268241,50.24,5.1,0.036,105,99.4,39.6,AutoFlight
1590,2024-01-15T10:26:30Z,51.5095,-0.1268206,49.07,4.28,-0.112,105,99.4,40.0,AutoFlight
1591,2024-01-15T10:26:31Z,51.5094833,-0.1268174,50.64,5.34,0.033,105,99.4,39.6,AutoFlight
1592,2024-01-15T10:26:32Z,51.5094667,-0.1268144,50.01,4.49,0.018,105,99.4,39.2,AutoFlight
1593,2024-01-15T10:26:33Z,51.50945,-0.1268118,49.51,4.7,-0.007,105,99.4,40.0,AutoFlight
1594,2024-01-15T10:26:34Z,51.5094333,-0.1268094,50.64,4.71,0.024,105,99.4,39.5,AutoFlight
1595,2024-01-15T10:26:35Z,51.5094167,-0.1268072,48.39,5.28,-0.065,105,99.4,39.8,AutoFlight
1596,2024-01-15T10:26:36Z,51.5094,-0.1268054,49.37,5.23,0.125,105,99.4,39.6,AutoFlight
1597,2024-01-15T10:26:37Z,51.5093833,-0.1268038,50.43,4.8,-0.032,105,99.4,38.9,AutoFlight
1598,2024-01-15T10:26:38Z,51.5093667,-0.1268025,50.84,5.36,-0.048,105,99.4,39.5,AutoFlight
1599,2024-01-15T10:26:39Z,51.50935,-0.1268014,49.47,4.61,-0.051,105,99.4,38.9,AutoFlight
1600,2024-01-15T10:26:40Z,51.5093333,-0.1268007,48.45,5.09,-0.1,105,99.4,39.5,AutoFlight
1601,2024-01-15T10:26:41Z,51.5093167,-0.1268002,47.87,5.03,-0.069,105,99.4,39.2,AutoFlight
1602,2024-01-15T10:26:42Z,51.5093,-0.1268,50.7,4.96,0.03,105,99.4,39.5,AutoFlight
1603,2024-01-15T10:26:43Z,51.5092833,-0.1268001,50.38,4.76,-0.001,105,99.4,39.4,AutoFlight
1604,2024-01-15T10:26:44Z,51.5092667,-0.1268004,50.57,4.83,0.075,105,99.4,39.7,AutoFlight
1605,2024-01-15T10:26:45Z,51.50925,-0.1268011,49.54,5.22,-0.04,105,99.4,39.2,AutoFlight
1606,2024-01-15T10:26:46Z,51.5092333,-0.126802,49.36,4.68,0.031,105,99.4,39.4,AutoFlight
1607,2024-01-15T10:26:47Z,51.5092167,-0.1268032,49.75,5.26,0.088,105,99.4,39.5,AutoFlight
1608,2024-01-15T10:26:48Z,51.5092,-0.1268046,48.45,5.15,-0.196,105,99.4,39.0,AutoFlight
1609,2024-01-15T10:26:49Z,51.5091833,-0.1268064,49.87,5.46,-0.248,105,99.4,38.7,AutoFlight
1610,2024-01-15T10:26:50Z,51.5091667,-0.1268084,49.43,5.21,-0.163,105,99.4,39.1,AutoFlight
1611,2024-01-15T10:26:51Z,51.50915,-0.1268107,50.97,5.26,-0.061,105,99.4,40.0,AutoFlight
1612,2024-01-15T10:26:52Z,51.5091333,-0.1268133,50.07,4.73,-0.071,105,99.4,39.1,AutoFlight
1613,2024-01-15T10:26:53Z,51.5091167,-0.1268161,49.14,5.14,0.101,105,99.4,38.7,AutoFlight
1614,2024-01-15T10:26:54Z,51.5091,-0.1268192,50.53,4.69,-0.007,105,99.4,39.6,AutoFlight
1615,2024-01-15T10:26:55Z,51.5090833,-0.1268226,50.81,4.99,0.025,105,99.4,40.2,AutoFlight
1616,2024-01-15T10:26:56Z,51.5090667,-0.1268263,51.29,5.32,0.075,105,99.4,39.7,AutoFlight
1617,2024-01-15T10:26:57Z,51.50905,-0.1268302,51.31,5.22,-0.068,105,99.4,39.5,AutoFlight
1618,2024-01-15T10:26:58Z,51.5090333,-0.1268344,50.33,4.58,-0.058,105,99.4,40.3,AutoFlight
1619,2024-01-15T10:26:59Z,51.5090167,-0.1268389,49.09,5.15,0.031,105,99.4,39.9,AutoFlight
1620,2024-01-15T10:27:00Z,51.509,-0.1268436,49.38,4.77,0.005,105,99.4,39.1,AutoFlight
1621,2024-01-15T10:27:01Z,51.5089833,-0.1268486,51.24,5.05,0.085,105,99.4,38.9,AutoFlight
1622,2024-01-15T10:27:02Z,51.5089667,-0.1268539,50.47,5.75,-0.005,105,99.4,38.8,AutoFlight
1623,2024-01-15T10:27:03Z,51.50895,-0.1268594,50.91,4.86,-0.129,105,99.4,38.8,AutoFlight
1624,2024-01-15T10:27:04Z,51.5089333,-0.1268652,49.05,5.16,-0.085,105,99.4,39.0,AutoFlight
1625,2024-01-15T10:27:05Z,51.5089167,-0.1268713,49.7,5.13,0.089,105,99.4,40.0,AutoFlight
1626,2024-01-15T10:27:06Z,51.5089,-0.1268776,49.73,5.3,-0.079,105,99.4,40.2,AutoFlight
1627,2024-01-15T10:27:07Z,51.5088833,-0.1268841,50.5,5.08,-0.159,105,99.4,39.9,AutoFlight
1628,2024-01-15T10:27:08Z,51.5088667,-0.1268909,49.63,4.82,-0.082,105,99.4,39.1,AutoFlight
1629,2024-01-15T10:27:09Z,51.50885,-0.126898,50.39,5.13,0.005,105,99.4,40.3,AutoFlight
1630,2024-01-15T10:27:10Z,51.5088333,-0.1269053,49.0,5.09,-0.133,105,99.4,39.7,AutoFlight
1631,2024-01-15T10:27:11Z,51.5088167,-0.1269129,50.46,5.04,0.051,105,99.4,39.7,AutoFlight
1632,2024-01-15T10:27:12Z,51.5088,-0.1269207,50.39,4.58,0.088,105,99.4,40.2,AutoFlight
1633,2024-01-15T10:27:13Z,51.5087833,-0.1269288,50.9,4.92,0.197,105,99.4,39.5,AutoFlight
1634,2024-01-15T10:27:14Z,51.5087667,-0.1269371,50.94,5.2,0.144,105,99.4,38.6,AutoFlight
1635,2024-01-15T10:27:15Z,51.50875,-0.1269456,49.37,5.16,-0.024,105,99.4,39.2,AutoFlight
1636,2024-01-15T10:27:16Z,51.5087333,-0.1269544,51.2,4.83,0.031,105,99.4,39.5,AutoFlight
1637,2024-01-15T10:27:17Z,51.5087167,-0.1269634,49.82,4.31,-0.186,105,99.4,39.2,AutoFlight
1638,2024-01-15T10:27:18Z,51.5087,-0.1269727,51.76,4.78,-0.002,105,99.4,40.4,AutoFlight
1639,2024-01-15T10:27:19Z,51.5086833,-0.1269821,50.03,5.15,0.031,105,99.4,38.9,AutoFlight
1640,2024-01-15T10:27:20Z,51.5086667,-0.1269919,49.31,4.85,-0.001,105,99.4,39.0,AutoFlight
1641,2024-01-15T10:27:21Z,51.50865,-0.1270018,49.6,5.08,0.12,105,99.4,40.5,AutoFlight
1642,2024-01-15T10:27:22Z,51.5086333,-0.1270119,49.43,5.09,-0.098,105,99.4,39.0,AutoFlight
1643,2024-01-15T10:27:23Z,51.5086167,-0.1270223,48.62,5.52,-0.043,105,99.4,39.8,AutoFlight
1644,2024-01-15T10:27:24Z,51.5086,-0.1270329,49.16,4.3,0.171,105,99.4,38.5,AutoFlight
1645,2024-01-15T10:27:25Z,51.5085833,-0.1270437,49.17,5.36,0.009,105,99.4,39.2,AutoFlight
1646,2024-01-15T10:27:26Z,51.5085667,-0.1270547,51.07,4.92,0.08,105,99.4,38.7,AutoFlight
1647,2024-01-15T10:27:27Z,51.50855,-0.1270659,51.14,4.83,0.018,105,99.4,38.9,AutoFlight
1648,2024-01-15T10:27:28Z,51.5085333,-0.1270773,49.35,4.92,0.092,105,99.4,39.2,AutoFlight
1649,2024-01-15T10:27:29Z,51.5085167,-0.1270889,50.16,4.86,0.132,105,99.4,38.5,AutoFlight
1650,2024-01-15T10:27:30Z,51.5085,-0.1271008,48.66,5.42,-0.216,105,99.4,40.1,AutoFlight
1651,2024-01-15T10:27:31Z,51.5084833,-0.1271128,49.99,5.13,0.032,105,99.4,38.9,AutoFlight
1652,2024-01-15T10:27:32Z,51.5084667,-0.127125,50.41,5.61,0.122,105,99.4,38.9,AutoFlight
1653,2024-01-15T10:27:33Z,51.50845,-0.1271374,50.99,4.65,-0.022,105,99.4,39.3,AutoFlight
1654,2024-01-15T10:27:34Z,51.5084333,-0.1271499,50.99,4.58,0.105,105,99.4,39.1,AutoFlight
1655,2024-01-15T10:27:35Z,51.5084167,-0.1271627,48.69,5.3,-0.042,105,99.4,38.3,AutoFlight
1656,2024-01-15T10:27:36Z,51.5084,-0.1271756,50.64,4.49,-0.038,105,99.4,38.7,AutoFlight
1657,2024-01-15T10:27:37Z,51.5083833,-0.1271887,49.35,5.33,0.063,105,99.4,38.5,AutoFlight
1658,2024-01-15T10:27:38Z,51.5083667,-0.127202,49.82,5.02,0.136,105,99.4,39.5,AutoFlight
1659,2024-01-15T10:27:39Z,51.50835,-0.1272154,49.03,4.61,0.066,105,99.4,39.6,AutoFlight
1660,2024-01-15T10:27:40Z,51.5083333,-0.127229,49.52,4.81,0.051,105,99.4,39.4,AutoFlight
1661,2024-01-15T10:27:41Z,51.5083167,-0.1272428,47.9,4.92,0.082,105,99.4,38.5,AutoFlight
1662,2024-01-15T10:27:42Z,51.5083,-0.1272567,50.7,4.63,0.023,105,99.4,38.8,AutoFlight
1663,2024-01-15T10:27:43Z,51.5082833,-0.1272708,48.71,5.07,-0.01,105,99.4,40.0,AutoFlight
1664,2024-01-15T10:27:44Z,51.5082667,-0.127285,50.67,4.52,0.033,105,99.4,39.7,AutoFlight
1665,2024-01-15T10:27:45Z,51.50825,-0.1272994,50.68,5.56,0.195,105,99.4,38.8,AutoFlight
1666,2024-01-15T10:27:46Z,51.5082333,-0.1273139,50.31,5.72,0.128,105,99.4,38.9,AutoFlight
1667,2024-01-15T10:27:47Z,51.5082167,-0.1273285,48.78,4.53,0.066,105,99.4,39.1,AutoFlight
1668,2024-01-15T10:27:48Z,51.5082,-0.1273433,49.85,4.83,-0.086,105,99.4,39.5,AutoFlight
1669,2024-01-15T10:27:49Z,51.5081833,-0.1273581,49.98,5.13,-0.164,105,99.4,40.1,AutoFlight
1670,2024-01-15T10:27:50Z,51.5081667,-0.1273732,50.94,5.32,-0.206,105,99.4,39.6,AutoFlight
1671,2024-01-15T10:27:51Z,51.50815,-0.1273883,48.85,5.13,0.116,105,99.4,39.7,AutoFlight
1672,2024-01-15T10:27:52Z,51.5081333,-0.1274035,50.58,5.56,0.017,105,99.4,38.8,AutoFlight
1673,2024-01-15T10:27:53Z,51.5081167,-0.1274189,49.58,5.01,0.084,105,99.4,38.6,AutoFlight
1674,2024-01-15T10:27:54Z,51.5081,-0.1274343,50.65,4.99,-0.046,105,99.4,38.7,AutoFlight
1675,2024-01-15T10:27:55Z,51.5080833,-0.1274499,49.62,5.09,-0.019,105,99.4,39.5,AutoFlight
1676,2024-01-15T10:27:56Z,51.5080667,-0.1274656,48.71,4.56,-0.104,105,99.4,39.7,AutoFlight
1677,2024-01-15T10:27:57Z,51.50805,-0.1274813,49.89,5.01,0.059,105,99.4,39.5,AutoFlight
1678,2024-01-15T10:27:58Z,51.5080333,-0.1274972,49.57,4.57,-0.036,105,99.4,38.4,AutoFlight
1679,2024-01-15T10:27:59Z,51.5080167,-0.1275131,49.95,4.77,0.029,105,99.4,39.2,AutoFlight
1680,2024-01-15T10:28:00Z,51.5082,-0.1275291,49.71,5.19,0.284,110,99.4,38.2,AutoFlight
1681,2024-01-15T10:28:01Z,51.5082167,-0.1275452,51.94,4.71,-0.135,110,99.4,38.6,AutoFlight
1682,2024-01-15T10:28:02Z,51.5082333,-0.1275613,50.59,5.06,-0.062,110,99.4,38.8,AutoFlight
1683,2024-01-15T10:28:03Z,51.50825,-0.1275775,49.39,5.18,0.125,110,99.4,39.0,AutoFlight
1684,2024-01-15T10:28:04Z,51.5082667,-0.1275938,49.46,4.89,-0.231,110,99.4,39.1,AutoFlight
1685,2024-01-15T10:28:05Z,51.5082833,-0.1276102,50.31,4.89,-0.05,110,99.4,39.7,AutoFlight
1686,2024-01-15T10:28:06Z,51.5083,-0.1276265,50.25,5.12,0.05,110,99.4,39.2,AutoFlight
1687,2024-01-15T10:28:07Z,51.5083167,-0.127643,51.05,4.59,-0.003,110,99.4,37.9,AutoFlight
1688,2024-01-15T10:28:08Z,51.5083333,-0.1276595,49.66,5.6,-0.128,110,99.4,38.5,AutoFlight
1689,2024-01-15T10:28:09Z,51.50835,-0.127676,49.94,5.26,0.068,110,99.4,38.8,AutoFlight
1690,2024-01-15T10:28:10Z,51.5083667,-0.1276925,51.36,4.98,0.114,110,99.4,39.9,AutoFlight
1691,2024-01-15T10:28:11Z,51.5083833,-0.1277091,49.21,4.55,0.054,110,99.4,39.2,AutoFlight
1692,2024-01-15T10:28:12Z,51.5084,-0.1277257,50.03,5.08,-0.01,110,99.4,39.8,AutoFlight
1693,2024-01-15T10:28:13Z,51.5084167,-0.1277424,47.59,5.38,0.026,110,99.4,39.0,AutoFlight
1694,2024-01-15T10:28:14Z,51.5084333,-0.127759,49.22,5.37,-0.116,110,99.4,39.1,AutoFlight
1695,2024-01-15T10:28:15Z,51.50845,-0.1277757,50.91,4.5,0.032,110,99.4,39.2,AutoFlight
1696,2024-01-15T10:28:16Z,51.5084667,-0.1277923,50.34,4.86,0.059,110,99.4,39.6,AutoFlight
1697,2024-01-15T10:28:17Z,51.5084833,-0.127809,49.76,5.63,-0.114,110,99.4,38.7,AutoFlight
1698,2024-01-15T10:28:18Z,51.5085,-0.1278257,50.96,4.93,-0.094,110,99.4,38.8,AutoFlight
1699,2024-01-15T10:28:19Z,51.5085167,-0.1278423,51.21,5.24,-0.093,110,99.4,38.1,AutoFlight
1700,2024-01-15T10:28:20Z,51.5085333,-0.127859,51.19,5.07,-0.042,110,99.4,38.6,AutoFlight
1701,2024-01-15T10:28:21Z,51.50855,-0.1278756,48.34,4.6,0.03,110,99.4,38.8,AutoFlight
1702,2024-01-15T10:28:22Z,51.5085667,-0.1278922,51.32,5.28,-0.059,110,99.4,38.5,AutoFlight
1703,2024-01-15T10:28:23Z,51.5085833,-0.1279088,51.03,4.89,0.264,110,99.4,39.1,AutoFlight
1704,2024-01-15T10:28:24Z,51.5086,-0.1279253,48.91,4.39,-0.074,110,99.4,39.7,AutoFlight
1705,2024-01-15T10:28:25Z,51.5086167,-0.1279419,49.8,4.25,-0.063,110,99.4,38.8,AutoFlight
1706,2024-01-15T10:28:26Z,51.5086333,-0.1279583,51.1,5.13,-0.015,110,99.4,39.1,AutoFlight
1707,2024-01-15T10:28:27Z,51.50865,-0.1279748,51.78,5.32,-0.074,110,99.4,39.3,AutoFlight
1708,2024-01-15T10:28:28Z,51.5086667,-0.1279911,50.91,5.7,0.029,110,99.4,38.8,AutoFlight
1709,2024-01-15T10:28:29Z,51.5086833,-0.1280075,50.29,4.86,0.015,110,99.4,38.6,AutoFlight
1710,2024-01-15T10:28:30Z,51.5087,-0.1280238,50.02,4.56,0.084,110,99.4,39.4,AutoFlight
1711,2024-01-15T10:28:31Z,51.5087167,-0.12804,48.68,5.22,-0.056,110,99.4,39.7,AutoFlight
1712,2024-01-15T10:28:32Z,51.5087333,-0.1280561,50.8,5.33,0.059,110,99.4,38.4,AutoFlight
1713,2024-01-15T10:28:33Z,51.50875,-0.1280722,48.34,5.04,-0.127,110,99.4,39.0,AutoFlight
1714,2024-01-15T10:28:34Z,51.5087667,-0.1280882,48.81,5.23,0.052,110,99.4,38.3,AutoFlight
1715,2024-01-15T10:28:35Z,51.5087833,-0.1281041,49.23,5.13,0.089,110,99.4,39.0,AutoFlight
1716,2024-01-15T10:28:36Z,51.5088,-0.1281199,49.44,5.05,-0.023,110,99.4,38.7,AutoFlight
1717,2024-01-15T10:28:37Z,51.5088167,-0.1281357,48.87,5.01,-0.082,110,99.4,38.9,AutoFlight
1718,2024-01-15T10:28:38Z,51.5088333,-0.1281513,48.39,5.25,-0.056,110,99.4,39.0,AutoFlight
1719,2024-01-15T10:28:39Z,51.50885,-0.1281669,51.2,5.47,0.066,110,99.4,38.4,AutoFlight
1720,2024-01-15T10:28:40Z,51.5088667,-0.1281823,49.93,5.09,0.027,110,99.4,39.0,AutoFlight
1721,2024-01-15T10:28:41Z,51.5088833,-0.1281977,50.66,5.2,0.122,110,99.4,39.3,AutoFlight
1722,2024-01-15T10:28:42Z,51.5089,-0.1282129,49.44,4.9,-0.001,110,99.4,39.1,AutoFlight
1723,2024-01-15T10:28:43Z,51.5089167,-0.128228,49.61,5.0,-0.033,110,99.4,38.6,AutoFlight
1724,2024-01-15T10:28:44Z,51.5089333,-0.1282431,50.33,5.27,0.177,110,99.4,39.4,AutoFlight
1725,2024-01-15T10:28:45Z,51.50895,-0.1282579,49.69,5.38,-0.143,110,99.4,39.1,AutoFlight
1726,2024-01-15T10:28:46Z,51.5089667,-0.1282727,49.55,4.83,0.198,110,99.4,38.7,AutoFlight
1727,2024-01-15T10:28:47Z,51.5089833,-0.1282873,50.2,5.18,-0.003,110,99.4,38.2,AutoFlight
1728,2024-01-15T10:28:48Z,51.509,-0.1283018,50.26,4.9,-0.011,110,99.4,38.8,AutoFlight
1729,2024-01-15T10:28:49Z,51.5090167,-0.1283161,50.36,5.12,-0.152,110,99.4,39.0,AutoFlight
1730,2024-01-15T10:28:50Z,51.5090333,-0.1283303,51.41,4.43,-0.093,110,99.4,38.5,AutoFlight
1731,2024-01-15T10:28:51Z,51.50905,-0.1283444,48.41,4.45,-0.096,110,99.4,39.4,AutoFlight
1732,2024-01-15T10:28:52Z,51.5090667,-0.1283583,49.71,4.72,-0.017,110,99.4,39.1,AutoFlight
1733,2024-01-15T10:28:53Z,51.5090833,-0.128372,50.39,5.01,0.264,110,99.4,39.0,AutoFlight
1734,2024-01-15T10:28:54Z,51.5091,-0.1283856,50.35,4.84,-0.086,110,99.4,38.2,AutoFlight
1735,2024-01-15T10:28:55Z,51.5091167,-0.1283991,48.97,5.17,0.016,110,99.4,38.5,AutoFlight
1736,2024-01-15T10:28:56Z,51.5091333,-0.1284123,49.72,5.32,-0.021,110,99.4,38.8,AutoFlight
1737,2024-01-15T10:28:57Z,51.50915,-0.1284254,50.23,5.15,-0.076,110,99.4,37.6,AutoFlight
1738,2024-01-15T10:28:58Z,51.5091667,-0.1284383,48.44,5.11,-0.058,110,99.4,38.6,AutoFlight
1739,2024-01-15T10:28:59Z,51.5091833,-0.1284511,48.63,4.76,0.012,110,99.4,38.8,AutoFlight
1740,2024-01-15T10:29:00Z,51.5092,-0.1284636,49.14,4.65,0.193,110,99.4,38.7,AutoFlight
1741,2024-01-15T10:29:01Z,51.5092167,-0.128476,49.91,4.6,-0.078,110,99.4,38.6,AutoFlight
1742,2024-01-15T10:29:02Z,51.5092333,-0.1284882,49.08,5.03,-0.116,110,99.4,38.4,AutoFlight
1743,2024-01-15T10:29:03Z,51.50925,-0.1285002,49.36,4.5,-0.158,110,99.4,38.8,AutoFlight
1744,2024-01-15T10:29:04Z,51.5092667,-0.128512,49.18,4.94,-0.015,110,99.4,38.9,AutoFlight
1745,2024-01-15T10:29:05Z,51.5092833,-0.1285236,50.65,4.81,-0.115,110,99.4,38.9,AutoFlight
1746,2024-01-15T10:29:06Z,51.5093,-0.128535,50.68,4.9,-0.007,110,99.4,38.7,AutoFlight
1747,2024-01-15T10:29:07Z,51.5093167,-0.1285462,49.88,5.19,-0.04,110,99.4,39.0,AutoFlight
1748,2024-01-15T10:29:08Z,51.5093333,-0.1285572,50.33,5.65,-0.072,110,99.4,39.3,AutoFlight
